Date,Open,High,Low,Close
2024-05-17,189.50999450683594,190.80999755859375,189.17999267578125,189.8699951171875
2024-05-20,189.3300018310547,191.9199981689453,189.00999450683594,191.0399932861328
2024-05-21,191.08999633789062,192.72999572753906,190.9199981689453,192.35000610351562
2024-05-22,192.27000427246094,192.82000732421875,190.27000427246094,190.89999389648438
2024-05-23,190.97999572753906,191.0,186.6300048828125,186.8800048828125
2024-05-24,188.82000732421875,190.5800018310547,188.0399932861328,189.97999572753906
2024-05-28,191.50999450683594,193.0,189.10000610351562,189.99000549316406
2024-05-29,189.61000061035156,192.25,189.50999450683594,190.2899932861328
2024-05-30,190.75999450683594,192.17999267578125,190.6300048828125,191.2899932861328
2024-05-31,191.44000244140625,192.57000732421875,189.91000366210938,192.25
